esteira_id,id,v_rolo,v_esteira,data,hora
33,2378,2.54,2.9,2022-05-22,15:25:19
33,2379,14.76,19.57,2022-05-22,15:26:19
33,2380,12.89,2.13,2022-05-22,15:27:19
33,2381,15.04,13.0,2022-05-22,15:28:19
33,2382,11.86,19.21,2022-05-22,15:29:19
33,2383,7.84,10.1,2022-05-22,15:30:19
33,2384,10.24,7.46,2022-05-22,15:31:19
33,2385,16.08,19.13,2022-05-22,15:32:19
33,2386,12.28,17.12,2022-05-22,15:33:19
33,2387,7.38,8.53,2022-05-22,15:34:19
33,2388,3.7,6.08,2022-05-22,15:35:19
33,2389,15.43,11.1,2022-05-22,15:36:19
33,2390,16.98,20.96,2022-05-22,15:37:19
33,2391,1.07,20.35,2022-05-22,15:38:19
33,2392,7.11,3.17,2022-05-22,15:39:19
34,2393,4.23,4.94,2022-05-20,19:28:13
34,2394,13.8,7.38,2022-05-20,19:29:13
34,2395,20.57,12.76,2022-05-20,19:30:13
34,2396,19.73,1.7,2022-05-20,19:31:13
34,2397,19.92,3.97,2022-05-20,19:32:13
34,2398,20.85,14.78,2022-05-20,19:33:13
34,2399,12.65,3.57,2022-05-20,19:34:13
34,2400,20.2,17.51,2022-05-20,19:35:13
34,2401,7.04,17.7,2022-05-20,19:36:13
34,2402,6.33,7.69,2022-05-20,19:37:13
34,2403,3.15,7.22,2022-05-20,19:38:13
34,2404,7.28,1.31,2022-05-20,19:39:13
34,2405,15.74,4.83,2022-05-20,19:40:13
34,2406,5.48,19.84,2022-05-20,19:41:13
34,2407,8.12,5.33,2022-05-20,19:42:13
34,2408,20.22,17.51,2022-05-20,19:43:13
34,2409,8.64,18.92,2022-05-20,19:44:13
34,2410,2.51,1.63,2022-05-20,19:45:13
34,2411,15.78,6.12,2022-05-20,19:46:13
34,2412,12.53,7.04,2022-05-20,19:47:13
34,2413,6.9,7.78,2022-05-20,19:48:13
34,2414,7.7,10.69,2022-05-20,19:49:13
34,2415,15.68,11.02,2022-05-20,19:50:13
34,2416,5.81,7.13,2022-05-20,19:51:13
34,2417,2.34,2.07,2022-05-20,19:52:13
34,2418,15.57,8.71,2022-05-20,19:53:13
34,2419,17.8,15.44,2022-05-20,19:54:13
34,2420,20.42,13.86,2022-05-20,19:55:13
34,2421,8.37,13.39,2022-05-20,19:56:13
34,2422,20.89,13.78,2022-05-20,19:57:13
34,2423,14.57,7.9,2022-05-20,19:58:13
34,2424,14.27,17.35,2022-05-20,19:59:13
34,2425,1.55,1.29,2022-05-20,20:00:13
34,2426,13.05,5.49,2022-05-20,20:01:13
34,2427,13.47,11.98,2022-05-20,20:02:13
34,2428,5.5,17.42,2022-05-20,20:03:13
34,2429,18.15,18.68,2022-05-20,20:04:13
34,2430,14.34,3.81,2022-05-20,20:05:13
34,2431,16.43,14.98,2022-05-20,20:06:13
34,2432,2.91,19.23,2022-05-20,20:07:13
34,2433,4.64,12.77,2022-05-20,20:08:13
34,2434,15.05,16.01,2022-05-20,20:09:13
34,2435,5.7,14.77,2022-05-20,20:10:13
34,2436,15.55,8.34,2022-05-20,20:11:13
34,2437,9.14,15.74,2022-05-20,20:12:13
34,2438,16.42,17.18,2022-05-20,20:13:13
34,2439,3.75,4.47,2022-05-20,20:14:13
34,2440,16.06,16.07,2022-05-20,20:15:13
34,2441,8.69,10.11,2022-05-20,20:16:13
34,2442,15.48,6.84,2022-05-20,20:17:13
34,2443,8.86,13.71,2022-05-20,20:18:13
34,2444,6.19,15.34,2022-05-20,20:19:13
34,2445,12.13,8.34,2022-05-20,20:20:13
34,2446,2.95,17.68,2022-05-20,20:21:13
34,2447,7.82,4.24,2022-05-20,20:22:13
34,2448,11.03,5.0,2022-05-20,20:23:13
34,2449,5.97,6.68,2022-05-20,20:24:13
34,2450,3.15,10.1,2022-05-20,20:25:13
34,2451,7.61,7.39,2022-05-20,20:26:13
34,2452,16.24,14.9,2022-05-20,20:27:13
34,2453,9.09,14.17,2022-05-20,20:28:13
34,2454,19.39,11.32,2022-05-20,20:29:13
34,2455,19.84,18.42,2022-05-20,20:30:13
34,2456,13.83,16.05,2022-05-20,20:31:13
34,2457,1.34,18.64,2022-05-20,20:32:13
34,2458,15.07,16.49,2022-05-20,20:33:13
34,2459,8.73,15.91,2022-05-20,20:34:13
34,2460,11.66,18.28,2022-05-20,20:35:13
34,2461,4.35,5.44,2022-05-20,20:36:13
34,2462,9.99,10.1,2022-05-20,20:37:13
34,2463,17.0,13.71,2022-05-20,20:38:13
34,2464,19.74,7.23,2022-05-20,20:39:13
34,2465,6.67,15.82,2022-05-20,20:40:13
34,2466,16.29,9.04,2022-05-20,20:41:13
34,2467,6.26,11.3,2022-05-20,20:42:13
34,2468,5.48,7.43,2022-05-20,20:43:13
34,2469,4.23,2.61,2022-05-20,20:44:13
34,2470,9.1,11.16,2022-05-20,20:45:13
34,2471,1.17,8.44,2022-05-20,20:46:13
34,2472,12.75,12.57,2022-05-20,20:47:13
34,2473,15.33,3.92,2022-05-20,20:48:13
34,2474,13.41,19.4,2022-05-20,20:49:13
34,2475,9.37,13.79,2022-05-20,20:50:13
34,2476,14.3,2.73,2022-05-20,20:51:13
34,2477,2.8,7.53,2022-05-20,20:52:13
35,2478,15.59,3.29,2022-05-21,02:08:55
35,2479,10.12,5.29,2022-05-21,02:09:55
35,2480,13.15,21.0,2022-05-21,02:10:55
35,2481,15.84,2.7,2022-05-21,02:11:55
35,2482,20.95,10.35,2022-05-21,02:12:55
35,2483,13.11,9.74,2022-05-21,02:13:55
35,2484,7.06,17.2,2022-05-21,02:14:55
35,2485,8.71,14.05,2022-05-21,02:15:55
35,2486,1.04,17.6,2022-05-21,02:16:55
35,2487,20.49,3.58,2022-05-21,02:17:55
35,2488,11.6,10.47,2022-05-21,02:18:55
35,2489,3.41,5.8,2022-05-21,02:19:55
35,2490,7.29,11.65,2022-05-21,02:20:55
35,2491,3.2,15.87,2022-05-21,02:21:55
35,2492,1.95,13.2,2022-05-21,02:22:55
35,2493,9.69,12.2,2022-05-21,02:23:55
35,2494,7.64,3.97,2022-05-21,02:24:55
35,2495,19.34,2.32,2022-05-21,02:25:55
35,2496,18.36,5.27,2022-05-21,02:26:55
35,2497,14.33,2.18,2022-05-21,02:27:55
35,2498,12.17,20.6,2022-05-21,02:28:55
35,2499,13.73,15.21,2022-05-21,02:29:55
35,2500,18.61,12.11,2022-05-21,02:30:55
35,2501,7.06,15.23,2022-05-21,02:31:55
35,2502,14.82,4.99,2022-05-21,02:32:55
35,2503,11.18,10.87,2022-05-21,02:33:55
35,2504,19.18,3.4,2022-05-21,02:34:55
35,2505,20.24,13.82,2022-05-21,02:35:55
35,2506,11.76,4.83,2022-05-21,02:36:55
35,2507,16.02,14.6,2022-05-21,02:37:55
35,2508,12.26,16.49,2022-05-21,02:38:55
35,2509,13.58,18.17,2022-05-21,02:39:55
35,2510,20.77,14.45,2022-05-21,02:40:55
35,2511,13.03,3.43,2022-05-21,02:41:55
35,2512,19.14,18.27,2022-05-21,02:42:55
35,2513,19.25,20.67,2022-05-21,02:43:55
35,2514,6.68,11.2,2022-05-21,02:44:55
35,2515,6.55,20.89,2022-05-21,02:45:55
35,2516,9.93,10.85,2022-05-21,02:46:55
35,2517,14.76,20.1,2022-05-21,02:47:55
35,2518,3.38,18.89,2022-05-21,02:48:55
35,2519,2.6,14.76,2022-05-21,02:49:55
35,2520,11.87,12.22,2022-05-21,02:50:55
35,2521,12.65,13.87,2022-05-21,02:51:55
35,2522,8.55,19.11,2022-05-21,02:52:55
35,2523,17.61,2.05,2022-05-21,02:53:55
35,2524,18.58,4.93,2022-05-21,02:54:55
35,2525,2.49,18.01,2022-05-21,02:55:55
35,2526,18.42,12.58,2022-05-21,02:56:55
35,2527,17.57,14.1,2022-05-21,02:57:55
35,2528,10.88,3.46,2022-05-21,02:58:55
35,2529,8.97,17.83,2022-05-21,02:59:55
35,2530,17.78,4.87,2022-05-21,03:00:55
35,2531,4.22,1.26,2022-05-21,03:01:55
35,2532,5.58,18.05,2022-05-21,03:02:55
35,2533,3.93,19.77,2022-05-21,03:03:55
35,2534,7.69,5.8,2022-05-21,03:04:55
35,2535,19.08,14.81,2022-05-21,03:05:55
35,2536,11.2,14.48,2022-05-21,03:06:55
35,2537,3.62,18.04,2022-05-21,03:07:55
35,2538,4.39,3.02,2022-05-21,03:08:55
35,2539,8.83,3.54,2022-05-21,03:09:55
35,2540,13.22,15.88,2022-05-21,03:10:55
35,2541,8.75,8.1,2022-05-21,03:11:55
35,2542,9.27,9.82,2022-05-21,03:12:55
35,2543,13.17,2.32,2022-05-21,03:13:55
35,2544,4.22,14.51,2022-05-21,03:14:55
35,2545,5.53,7.44,2022-05-21,03:15:55
35,2546,6.73,10.17,2022-05-21,03:16:55
35,2547,3.82,17.71,2022-05-21,03:17:55
35,2548,10.91,16.46,2022-05-21,03:18:55
36,2549,2.35,14.1,2022-05-14,10:15:42
36,2550,10.35,15.54,2022-05-14,10:16:42
36,2551,4.48,14.26,2022-05-14,10:17:42
36,2552,3.21,15.99,2022-05-14,10:18:42
36,2553,2.91,17.17,2022-05-14,10:19:42
36,2554,12.02,6.86,2022-05-14,10:20:42
36,2555,16.5,17.69,2022-05-14,10:21:42
36,2556,17.91,3.98,2022-05-14,10:22:42
36,2557,4.63,7.16,2022-05-14,10:23:42
36,2558,3.67,7.45,2022-05-14,10:24:42
36,2559,9.19,10.59,2022-05-14,10:25:42
36,2560,16.47,8.42,2022-05-14,10:26:42
36,2561,2.65,19.67,2022-05-14,10:27:42
36,2562,7.72,16.76,2022-05-14,10:28:42
36,2563,19.9,7.61,2022-05-14,10:29:42
36,2564,4.32,17.91,2022-05-14,10:30:42
36,2565,4.96,16.58,2022-05-14,10:31:42
36,2566,9.84,7.41,2022-05-14,10:32:42
36,2567,15.06,11.68,2022-05-14,10:33:42
36,2568,7.54,3.81,2022-05-14,10:34:42
36,2569,4.44,8.4,2022-05-14,10:35:42
36,2570,5.99,19.01,2022-05-14,10:36:42
36,2571,19.48,10.36,2022-05-14,10:37:42
36,2572,6.53,5.7,2022-05-14,10:38:42
36,2573,14.87,8.89,2022-05-14,10:39:42
36,2574,10.06,13.18,2022-05-14,10:40:42
36,2575,5.66,2.87,2022-05-14,10:41:42
36,2576,20.36,19.13,2022-05-14,10:42:42
36,2577,2.87,6.95,2022-05-14,10:43:42
36,2578,17.46,5.55,2022-05-14,10:44:42
36,2579,7.71,11.17,2022-05-14,10:45:42
36,2580,2.49,3.9,2022-05-14,10:46:42
36,2581,15.56,8.78,2022-05-14,10:47:42
36,2582,17.56,7.44,2022-05-14,10:48:42
36,2583,2.48,18.25,2022-05-14,10:49:42
36,2584,2.34,4.6,2022-05-14,10:50:42
36,2585,5.2,20.45,2022-05-14,10:51:42
36,2586,4.56,7.55,2022-05-14,10:52:42
36,2587,15.14,10.94,2022-05-14,10:53:42
36,2588,3.95,15.14,2022-05-14,10:54:42
36,2589,12.52,20.04,2022-05-14,10:55:42
36,2590,17.57,9.64,2022-05-14,10:56:42
36,2591,9.82,5.11,2022-05-14,10:57:42
36,2592,4.33,17.57,2022-05-14,10:58:42
36,2593,2.26,13.74,2022-05-14,10:59:42
36,2594,11.74,15.71,2022-05-14,11:00:42
36,2595,1.98,12.7,2022-05-14,11:01:42
36,2596,19.87,19.72,2022-05-14,11:02:42
36,2597,20.41,6.47,2022-05-14,11:03:42
36,2598,8.46,15.34,2022-05-14,11:04:42
36,2599,1.81,10.39,2022-05-14,11:05:42
36,2600,12.71,14.22,2022-05-14,11:06:42
37,2601,13.9,20.13,2022-05-20,03:18:51
37,2602,1.32,6.27,2022-05-20,03:19:51
37,2603,7.82,15.76,2022-05-20,03:20:51
37,2604,5.08,6.94,2022-05-20,03:21:51
37,2605,9.88,16.97,2022-05-20,03:22:51
37,2606,13.88,14.23,2022-05-20,03:23:51
37,2607,16.02,6.94,2022-05-20,03:24:51
37,2608,8.83,4.03,2022-05-20,03:25:51
37,2609,6.47,8.69,2022-05-20,03:26:51
37,2610,8.33,18.17,2022-05-20,03:27:51
37,2611,11.33,1.55,2022-05-20,03:28:51
37,2612,7.78,11.88,2022-05-20,03:29:51
37,2613,13.92,18.28,2022-05-20,03:30:51
37,2614,11.72,15.38,2022-05-20,03:31:51
37,2615,2.34,7.03,2022-05-20,03:32:51
37,2616,8.4,13.97,2022-05-20,03:33:51
37,2617,3.46,13.34,2022-05-20,03:34:51
37,2618,6.64,20.34,2022-05-20,03:35:51
37,2619,13.93,10.43,2022-05-20,03:36:51
37,2620,14.07,14.63,2022-05-20,03:37:51
37,2621,17.81,10.88,2022-05-20,03:38:51
37,2622,14.43,2.5,2022-05-20,03:39:51
37,2623,1.85,5.5,2022-05-20,03:40:51
37,2624,1.46,4.31,2022-05-20,03:41:51
37,2625,20.85,7.13,2022-05-20,03:42:51
37,2626,18.31,13.02,2022-05-20,03:43:51
37,2627,10.75,12.44,2022-05-20,03:44:51
37,2628,19.85,2.31,2022-05-20,03:45:51
37,2629,8.6,18.13,2022-05-20,03:46:51
37,2630,5.19,11.4,2022-05-20,03:47:51
37,2631,8.42,7.6,2022-05-20,03:48:51
37,2632,16.42,6.23,2022-05-20,03:49:51
37,2633,20.67,10.76,2022-05-20,03:50:51
37,2634,1.48,14.63,2022-05-20,03:51:51
37,2635,7.03,1.17,2022-05-20,03:52:51
37,2636,9.67,7.96,2022-05-20,03:53:51
37,2637,8.77,1.62,2022-05-20,03:54:51
37,2638,12.36,2.76,2022-05-20,03:55:51
37,2639,15.06,5.89,2022-05-20,03:56:51
37,2640,12.58,1.97,2022-05-20,03:57:51
37,2641,14.76,20.68,2022-05-20,03:58:51
37,2642,3.14,12.28,2022-05-20,03:59:51
37,2643,16.37,20.2,2022-05-20,04:00:51
37,2644,3.29,18.17,2022-05-20,04:01:51
37,2645,2.16,5.72,2022-05-20,04:02:51
37,2646,14.83,14.48,2022-05-20,04:03:51
37,2647,16.14,17.9,2022-05-20,04:04:51
37,2648,8.23,4.65,2022-05-20,04:05:51
37,2649,1.8,20.81,2022-05-20,04:06:51
37,2650,5.42,12.99,2022-05-20,04:07:51
37,2651,9.6,1.75,2022-05-20,04:08:51
37,2652,7.85,7.92,2022-05-20,04:09:51
37,2653,13.9,4.55,2022-05-20,04:10:51
37,2654,15.28,15.46,2022-05-20,04:11:51
37,2655,11.51,15.11,2022-05-20,04:12:51
37,2656,15.61,13.91,2022-05-20,04:13:51
37,2657,7.82,17.44,2022-05-20,04:14:51
37,2658,17.3,10.54,2022-05-20,04:15:51
37,2659,9.81,16.46,2022-05-20,04:16:51
37,2660,4.43,2.42,2022-05-20,04:17:51
37,2661,8.28,5.13,2022-05-20,04:18:51
37,2662,17.39,12.77,2022-05-20,04:19:51
37,2663,17.28,2.77,2022-05-20,04:20:51
37,2664,13.31,6.04,2022-05-20,04:21:51
37,2665,13.71,10.14,2022-05-20,04:22:51
37,2666,3.63,8.15,2022-05-20,04:23:51
37,2667,12.87,16.19,2022-05-20,04:24:51
37,2668,6.57,4.55,2022-05-20,04:25:51
37,2669,18.31,11.54,2022-05-20,04:26:51
37,2670,7.26,8.6,2022-05-20,04:27:51
37,2671,19.73,3.65,2022-05-20,04:28:51
37,2672,2.86,20.05,2022-05-20,04:29:51
37,2673,8.61,14.84,2022-05-20,04:30:51
37,2674,17.58,16.35,2022-05-20,04:31:51
37,2675,3.19,8.39,2022-05-20,04:32:51
37,2676,11.09,2.87,2022-05-20,04:33:51
37,2677,18.54,16.71,2022-05-20,04:34:51
37,2678,15.47,4.75,2022-05-20,04:35:51
37,2679,9.99,17.38,2022-05-20,04:36:51
37,2680,16.11,20.09,2022-05-20,04:37:51
37,2681,3.28,4.75,2022-05-20,04:38:51
37,2682,16.87,12.97,2022-05-20,04:39:51
37,2683,8.29,13.78,2022-05-20,04:40:51
37,2684,3.75,3.92,2022-05-20,04:41:51
37,2685,5.16,3.28,2022-05-20,04:42:51
37,2686,8.55,6.93,2022-05-20,04:43:51
37,2687,18.38,12.36,2022-05-20,04:44:51
38,2688,2.16,6.44,2022-05-17,15:15:08
38,2689,14.13,14.66,2022-05-17,15:16:08
38,2690,1.92,16.86,2022-05-17,15:17:08
38,2691,5.88,8.12,2022-05-17,15:18:08
38,2692,9.17,14.79,2022-05-17,15:19:08
38,2693,16.33,18.91,2022-05-17,15:20:08
38,2694,7.79,7.67,2022-05-17,15:21:08
38,2695,7.03,6.19,2022-05-17,15:22:08
38,2696,4.53,20.77,2022-05-17,15:23:08
38,2697,7.6,10.48,2022-05-17,15:24:08
38,2698,9.96,19.49,2022-05-17,15:25:08
38,2699,7.79,16.07,2022-05-17,15:26:08
38,2700,4.23,12.21,2022-05-17,15:27:08
38,2701,9.3,3.19,2022-05-17,15:28:08
38,2702,11.44,12.93,2022-05-17,15:29:08
38,2703,11.18,20.28,2022-05-17,15:30:08
38,2704,9.11,4.51,2022-05-17,15:31:08
38,2705,14.3,4.33,2022-05-17,15:32:08
38,2706,18.65,12.93,2022-05-17,15:33:08
38,2707,12.11,19.8,2022-05-17,15:34:08
38,2708,6.21,16.01,2022-05-17,15:35:08
38,2709,1.22,19.53,2022-05-17,15:36:08
38,2710,4.91,5.99,2022-05-17,15:37:08
38,2711,6.62,7.83,2022-05-17,15:38:08
38,2712,12.16,15.92,2022-05-17,15:39:08
38,2713,6.06,9.01,2022-05-17,15:40:08
38,2714,18.12,14.02,2022-05-17,15:41:08
38,2715,18.66,20.46,2022-05-17,15:42:08
38,2716,4.18,20.78,2022-05-17,15:43:08
38,2717,19.74,19.0,2022-05-17,15:44:08
38,2718,18.7,10.31,2022-05-17,15:45:08
38,2719,15.13,9.37,2022-05-17,15:46:08
38,2720,10.68,2.49,2022-05-17,15:47:08
38,2721,18.25,5.43,2022-05-17,15:48:08
38,2722,16.68,14.21,2022-05-17,15:49:08
38,2723,13.06,4.98,2022-05-17,15:50:08
38,2724,11.69,9.17,2022-05-17,15:51:08
38,2725,12.62,15.02,2022-05-17,15:52:08
38,2726,1.28,8.71,2022-05-17,15:53:08
38,2727,4.87,6.2,2022-05-17,15:54:08
38,2728,17.31,18.5,2022-05-17,15:55:08
38,2729,3.41,14.37,2022-05-17,15:56:08
38,2730,6.2,2.89,2022-05-17,15:57:08
38,2731,1.9,6.79,2022-05-17,15:58:08
38,2732,15.79,11.37,2022-05-17,15:59:08
38,2733,8.15,11.59,2022-05-17,16:00:08
38,2734,13.68,9.56,2022-05-17,16:01:08
38,2735,20.42,3.84,2022-05-17,16:02:08
38,2736,6.09,8.82,2022-05-17,16:03:08
38,2737,12.84,12.89,2022-05-17,16:04:08
38,2738,17.25,10.5,2022-05-17,16:05:08
38,2739,12.89,19.21,2022-05-17,16:06:08
38,2740,2.07,12.28,2022-05-17,16:07:08
38,2741,2.33,13.9,2022-05-17,16:08:08
38,2742,10.1,7.4,2022-05-17,16:09:08
38,2743,4.58,19.87,2022-05-17,16:10:08
38,2744,2.49,6.29,2022-05-17,16:11:08
38,2745,18.96,19.68,2022-05-17,16:12:08
38,2746,12.06,15.72,2022-05-17,16:13:08
38,2747,7.79,1.91,2022-05-17,16:14:08
38,2748,18.07,5.0,2022-05-17,16:15:08
38,2749,11.53,4.15,2022-05-17,16:16:08
38,2750,15.53,2.97,2022-05-17,16:17:08
38,2751,13.24,9.72,2022-05-17,16:18:08
38,2752,19.11,8.19,2022-05-17,16:19:08
38,2753,7.84,15.31,2022-05-17,16:20:08
38,2754,13.6,9.16,2022-05-17,16:21:08
38,2755,8.42,14.23,2022-05-17,16:22:08
38,2756,16.51,13.96,2022-05-17,16:23:08
38,2757,8.02,8.05,2022-05-17,16:24:08
38,2758,10.11,13.98,2022-05-17,16:25:08
38,2759,12.99,8.79,2022-05-17,16:26:08
38,2760,15.09,18.27,2022-05-17,16:27:08
39,2761,1.16,5.83,2022-05-14,13:23:06
39,2762,18.96,5.38,2022-05-14,13:24:06
39,2763,11.82,2.96,2022-05-14,13:25:06
39,2764,16.15,14.84,2022-05-14,13:26:06
39,2765,4.5,17.15,2022-05-14,13:27:06
39,2766,14.89,1.83,2022-05-14,13:28:06
39,2767,1.57,7.81,2022-05-14,13:29:06
39,2768,5.94,7.27,2022-05-14,13:30:06
39,2769,17.77,12.5,2022-05-14,13:31:06
39,2770,5.73,14.13,2022-05-14,13:32:06
39,2771,13.02,3.37,2022-05-14,13:33:06
39,2772,16.12,16.36,2022-05-14,13:34:06
39,2773,8.5,8.38,2022-05-14,13:35:06
39,2774,3.44,19.35,2022-05-14,13:36:06
39,2775,5.31,17.78,2022-05-14,13:37:06
39,2776,8.52,20.93,2022-05-14,13:38:06
39,2777,14.67,11.29,2022-05-14,13:39:06
39,2778,1.38,4.53,2022-05-14,13:40:06
39,2779,4.26,18.94,2022-05-14,13:41:06
39,2780,12.15,3.89,2022-05-14,13:42:06
39,2781,20.82,2.65,2022-05-14,13:43:06
39,2782,15.2,2.66,2022-05-14,13:44:06
39,2783,5.55,9.46,2022-05-14,13:45:06
39,2784,17.65,1.31,2022-05-14,13:46:06
39,2785,7.36,7.96,2022-05-14,13:47:06
39,2786,8.88,16.07,2022-05-14,13:48:06
39,2787,13.23,5.73,2022-05-14,13:49:06
39,2788,6.22,16.81,2022-05-14,13:50:06
39,2789,5.79,10.42,2022-05-14,13:51:06
39,2790,2.18,4.12,2022-05-14,13:52:06
39,2791,1.13,15.76,2022-05-14,13:53:06
39,2792,17.2,14.53,2022-05-14,13:54:06
39,2793,15.44,5.12,2022-05-14,13:55:06
39,2794,10.85,14.79,2022-05-14,13:56:06
39,2795,13.81,1.19,2022-05-14,13:57:06
39,2796,2.37,2.88,2022-05-14,13:58:06
39,2797,12.48,3.48,2022-05-14,13:59:06
39,2798,17.48,5.32,2022-05-14,14:00:06
39,2799,7.22,3.08,2022-05-14,14:01:06
39,2800,17.65,9.41,2022-05-14,14:02:06
39,2801,17.23,1.05,2022-05-14,14:03:06
39,2802,14.35,9.18,2022-05-14,14:04:06
39,2803,2.32,18.97,2022-05-14,14:05:06
39,2804,3.1,10.98,2022-05-14,14:06:06
39,2805,17.15,6.97,2022-05-14,14:07:06
39,2806,10.86,14.89,2022-05-14,14:08:06
39,2807,3.89,13.27,2022-05-14,14:09:06
39,2808,2.43,14.67,2022-05-14,14:10:06
39,2809,10.41,7.31,2022-05-14,14:11:06
39,2810,18.41,9.63,2022-05-14,14:12:06
39,2811,19.37,8.62,2022-05-14,14:13:06
39,2812,16.62,10.71,2022-05-14,14:14:06
39,2813,8.57,12.9,2022-05-14,14:15:06
39,2814,7.57,16.18,2022-05-14,14:16:06
39,2815,3.61,20.4,2022-05-14,14:17:06
39,2816,1.82,16.74,2022-05-14,14:18:06
39,2817,9.95,7.66,2022-05-14,14:19:06
39,2818,8.44,4.14,2022-05-14,14:20:06
39,2819,20.73,13.72,2022-05-14,14:21:06
39,2820,11.1,10.63,2022-05-14,14:22:06
39,2821,1.79,14.77,2022-05-14,14:23:06
39,2822,6.45,11.55,2022-05-14,14:24:06
39,2823,5.64,9.74,2022-05-14,14:25:06
39,2824,14.52,15.23,2022-05-14,14:26:06
39,2825,11.76,13.19,2022-05-14,14:27:06
39,2826,2.52,13.46,2022-05-14,14:28:06
39,2827,16.11,10.21,2022-05-14,14:29:06
39,2828,8.4,8.48,2022-05-14,14:30:06
39,2829,15.43,19.23,2022-05-14,14:31:06
39,2830,6.28,18.23,2022-05-14,14:32:06
39,2831,13.78,13.82,2022-05-14,14:33:06
39,2832,10.89,12.0,2022-05-14,14:34:06
39,2833,6.45,7.56,2022-05-14,14:35:06
39,2834,18.56,12.58,2022-05-14,14:36:06
39,2835,19.49,9.31,2022-05-14,14:37:06
39,2836,2.11,6.48,2022-05-14,14:38:06
39,2837,6.98,14.74,2022-05-14,14:39:06
39,2838,20.5,12.0,2022-05-14,14:40:06
39,2839,16.62,9.33,2022-05-14,14:41:06
39,2840,8.1,11.77,2022-05-14,14:42:06
39,2841,1.38,18.01,2022-05-14,14:43:06
39,2842,10.29,6.49,2022-05-14,14:44:06
39,2843,6.2,13.63,2022-05-14,14:45:06
39,2844,8.24,12.52,2022-05-14,14:46:06
39,2845,13.7,2.39,2022-05-14,14:47:06
39,2846,20.64,20.14,2022-05-14,14:48:06
39,2847,17.11,12.85,2022-05-14,14:49:06
39,2848,6.55,5.95,2022-05-14,14:50:06
39,2849,3.24,12.57,2022-05-14,14:51:06
39,2850,12.66,6.63,2022-05-14,14:52:06
39,2851,6.23,14.07,2022-05-14,14:53:06
40,2852,17.47,10.06,2022-05-12,15:02:49
40,2853,1.85,3.0,2022-05-12,15:03:49
40,2854,18.01,2.24,2022-05-12,15:04:49
40,2855,2.17,7.03,2022-05-12,15:05:49
40,2856,17.85,5.84,2022-05-12,15:06:49
40,2857,10.66,3.26,2022-05-12,15:07:49
40,2858,17.86,20.51,2022-05-12,15:08:49
40,2859,16.54,18.78,2022-05-12,15:09:49
40,2860,2.02,11.39,2022-05-12,15:10:49
40,2861,18.6,19.05,2022-05-12,15:11:49
40,2862,18.66,7.64,2022-05-12,15:12:49
40,2863,3.53,18.83,2022-05-12,15:13:49
40,2864,19.82,9.31,2022-05-12,15:14:49
40,2865,14.2,2.78,2022-05-12,15:15:49
40,2866,10.08,16.86,2022-05-12,15:16:49
40,2867,14.24,2.79,2022-05-12,15:17:49
40,2868,12.3,14.1,2022-05-12,15:18:49
40,2869,14.92,13.73,2022-05-12,15:19:49
40,2870,5.03,18.28,2022-05-12,15:20:49
40,2871,11.82,12.18,2022-05-12,15:21:49
40,2872,10.47,11.03,2022-05-12,15:22:49
40,2873,9.23,6.9,2022-05-12,15:23:49
40,2874,7.6,6.77,2022-05-12,15:24:49
40,2875,3.25,7.31,2022-05-12,15:25:49
40,2876,13.96,13.14,2022-05-12,15:26:49
40,2877,10.14,8.15,2022-05-12,15:27:49
40,2878,17.19,10.92,2022-05-12,15:28:49
40,2879,18.15,16.43,2022-05-12,15:29:49
40,2880,11.14,12.29,2022-05-12,15:30:49
40,2881,8.1,8.49,2022-05-12,15:31:49
40,2882,20.36,10.1,2022-05-12,15:32:49
40,2883,17.39,4.29,2022-05-12,15:33:49
40,2884,1.68,5.89,2022-05-12,15:34:49
40,2885,19.18,12.23,2022-05-12,15:35:49
40,2886,18.11,20.94,2022-05-12,15:36:49
40,2887,15.47,18.83,2022-05-12,15:37:49
40,2888,7.95,8.33,2022-05-12,15:38:49
40,2889,14.17,10.4,2022-05-12,15:39:49
40,2890,12.08,13.61,2022-05-12,15:40:49
40,2891,15.75,19.53,2022-05-12,15:41:49
40,2892,2.48,11.18,2022-05-12,15:42:49
40,2893,15.36,19.21,2022-05-12,15:43:49
40,2894,11.82,16.96,2022-05-12,15:44:49
40,2895,9.74,15.25,2022-05-12,15:45:49
40,2896,3.66,20.24,2022-05-12,15:46:49
40,2897,20.31,8.75,2022-05-12,15:47:49
40,2898,15.71,16.99,2022-05-12,15:48:49
40,2899,6.12,9.4,2022-05-12,15:49:49
40,2900,18.12,13.51,2022-05-12,15:50:49
40,2901,14.98,4.61,2022-05-12,15:51:49
40,2902,16.92,20.88,2022-05-12,15:52:49
40,2903,20.95,9.29,2022-05-12,15:53:49
40,2904,1.89,15.59,2022-05-12,15:54:49
40,2905,18.93,9.83,2022-05-12,15:55:49
40,2906,9.13,16.0,2022-05-12,15:56:49
40,2907,16.6,9.14,2022-05-12,15:57:49
40,2908,20.0,14.49,2022-05-12,15:58:49
40,2909,11.63,4.55,2022-05-12,15:59:49
40,2910,10.42,11.08,2022-05-12,16:00:49
40,2911,20.67,8.61,2022-05-12,16:01:49
40,2912,7.95,10.59,2022-05-12,16:02:49
40,2913,2.23,7.76,2022-05-12,16:03:49
40,2914,5.27,16.65,2022-05-12,16:04:49
